State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Capsicum,Capsicum,Local,11-09-2025,6000,7000,7000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Carrot,Pusakesar,Local,11-09-2025,4000,5000,5000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Lime,Lime,Local,11-09-2025,3500,4000,4000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Papaya,Papaya,Local,11-09-2025,3500,4000,4000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Pineapple,Pine Apple,Local,11-09-2025,6000,7000,7000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Rose(Local),Rose (Local),Local,11-09-2025,10000,12000,12000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Sweet Potato,Hosur Red,Local,11-09-2025,5000,6000,6000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,11-09-2025,3500,4000,4000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Thondekai,Thondekai,Local,11-09-2025,4000,4800,4800
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,11-09-2025,3500,4200,4200
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ),Onion,Bellary,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ),Yam (Ratalu),Yam (Ratalu),Local,11-09-2025,6000,7000,7000
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,11-09-2025,1800,1800,1800
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,11-09-2025,4200,4200,4200
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,11-09-2025,7000,12000,12000
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Tomato,Deshi,Local,11-09-2025,2400,2400,2400
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,11-09-2025,1800,1800,1800
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Ashgourd,Gouard,Local,11-09-2025,3000,3000,3000
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Beans,Beans (Whole),Local,11-09-2025,4400,4400,4400
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Beetroot,Beetroot,Local,11-09-2025,3000,3000,3000
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,11-09-2025,2800,2800,2800
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Brinjal,Round,Local,11-09-2025,3000,3000,3000
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,11-09-2025,2800,2800,2800
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Elephant Yam (Suran),Elephant Yam (Suran),Local,11-09-2025,6600,6600,6600
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,11-09-2025,7000,12000,12000
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,11-09-2025,2800,3000,3000
Tamil Nadu,Thiruvarur,Muthupettai(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,11-09-2025,1000,1500,1500
Tamil Nadu,Thiruvarur,Muthupettai(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,11-09-2025,2500,2500,2500
Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,11-09-2025,1500,1500,1500
Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,11-09-2025,2600,2600,2600
Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,11-09-2025,4400,4400,4400
Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ),Drumstick,Drumstick,Local,11-09-2025,6800,6800,6800
Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,11-09-2025,3600,3600,3600
Tamil Nadu,Thiruvarur,Tiruthuraipoondi(Uzhavar Sandhai ),Banana,Besrai,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Thiruvarur,Tiruthuraipoondi(Uzhavar Sandhai ),Groundnut,Big (With Shell),Local,11-09-2025,6000,6000,6000
Tamil Nadu,Thiruvarur,Tiruthuraipoondi(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Thiruvarur,Tiruthuraipoondi(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Thiruvarur,Tiruthuraipoondi(Uzhavar Sandhai ),Tapioca,Tapioca,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Thiruvarur,Tiruvarur(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Thiruvarur,Tiruvarur(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,11-09-2025,2000,2000,2000
Tamil Nadu,Thiruvarur,Tiruvarur(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,11-09-2025,6000,6000,6000
Tamil Nadu,Thiruvarur,Tiruvarur(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,11-09-2025,5000,5000,5000
Tamil Nadu,Thiruvarur,Tiruvarur(Uzhavar Sandhai ),Lemon,Lemon,Local,11-09-2025,6000,6000,6000
Tamil Nadu,Thiruvarur,Tiruvarur(Uzhavar Sandhai ),Lime,Lime,Local,11-09-2025,3000,3000,3000
Tamil Nadu,Thiruvarur,Tiruvarur(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,11-09-2025,2000,2000,2000
Tamil Nadu,Thiruvarur,Tiruvarur(Uzhavar Sandhai ),Tomato,Deshi,Local,11-09-2025,3000,3000,3000
Tamil Nadu,Thiruvarur,Valangaiman,Ashgourd,Gouard,Local,11-09-2025,2400,2400,2400
Tamil Nadu,Thiruvarur,Valangaiman,Bottle gourd,Bottle Gourd,Local,11-09-2025,1800,1800,1800
Tamil Nadu,Thiruvarur,Valangaiman,Coriander(Leaves),I Sort,Local,11-09-2025,3000,3000,3000
Tamil Nadu,Thiruvarur,Valangaiman,Onion,Bellary,Local,11-09-2025,2400,2400,2400
Tamil Nadu,Thiruvarur,Valangaiman,Pumpkin,Pumpkin,Local,11-09-2025,2400,2400,2400
Tamil Nadu,Thiruvarur,Valangaiman,Snakeguard,Snakeguard,Local,11-09-2025,2800,2800,2800
Tamil Nadu,Thiruvellore,Ambattur(Uzhavar Sandhai ),Coconut,Coconut,Local,11-09-2025,5000,5000,5000
Tamil Nadu,Thiruvellore,Naravarikuppam(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Thiruvellore,Naravarikuppam(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,11-09-2025,3500,3500,3500
Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,11-09-2025,5000,5000,5000
Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ),Drumstick,Drumstick,Local,11-09-2025,7000,7000,7000
Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ),Thondekai,Thondekai,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Thiruvellore,Perambakkam(Uzhavar Sandhai ),Brinjal,Round,Local,11-09-2025,4500,4500,4500
Tamil Nadu,Thiruvellore,Perambakkam(Uzhavar Sandhai ),Jasmine,Jasmine,Local,11-09-2025,32000,32000,32000
Tamil Nadu,Thiruvellore,Perambakkam(Uzhavar Sandhai ),Rose(Local),Rose (Local),Local,11-09-2025,9000,9000,9000
Tamil Nadu,Thiruvellore,Perambakkam(Uzhavar Sandhai ),Tomato,Deshi,Local,11-09-2025,3000,3000,3000
Tamil Nadu,Thiruvellore,Tiruvallur(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,11-09-2025,2400,2400,2400
Tamil Nadu,Thiruvellore,Tiruvallur(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,11-09-2025,1500,2000,2000
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Beans,Beans (Whole),Local,11-09-2025,4500,5000,5000
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,11-09-2025,2000,2500,2500
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Cabbage,Cabbage,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Drumstick,Drumstick,Local,11-09-2025,6000,6500,6500
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Elephant Yam (Suran),Elephant Yam (Suran),Local,11-09-2025,5500,6000,6000
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,11-09-2025,7000,7500,7500
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Lime,Lime,Local,11-09-2025,14000,15000,15000
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,11-09-2025,3500,4000,4000
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Onion Green,Onion Green,Local,11-09-2025,4000,4500,4500
Tamil Nadu,Tuticorin,Tuticorin(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,11-09-2025,1000,1500,1500
Tamil Nadu,Tuticorin,Tuticorin(Uzhavar Sandhai ),Beans,Beans (Whole),Local,11-09-2025,7500,8000,8000
Tamil Nadu,Tuticorin,Tuticorin(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Tuticorin,Tuticorin(Uzhavar Sandhai ),Drumstick,Drumstick,Local,11-09-2025,7500,8000,8000
Tamil Nadu,Tuticorin,Tuticorin(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,11-09-2025,7500,8000,8000
Tamil Nadu,Tuticorin,Tuticorin(Uzhavar Sandhai ),Mashrooms,Mashrooms,Local,11-09-2025,24000,25000,25000
Tamil Nadu,Tuticorin,Tuticorin(Uzhavar Sandhai ),Orange,Darjeeling,Local,11-09-2025,4500,5000,5000
Tamil Nadu,Tuticorin,Tuticorin(Uzhavar Sandhai ),Papaya,Papaya,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Tuticorin,Tuticorin(Uzhavar Sandhai ),Pomegranate,Pomogranate,Local,11-09-2025,17000,18000,18000
Tamil Nadu,Tuticorin,Tuticorin(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,11-09-2025,1500,2000,2000
Tamil Nadu,Tuticorin,Tuticorin(Uzhavar Sandhai ),Thondekai,Thondekai,Local,11-09-2025,4500,5000,5000
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,11-09-2025,3500,3500,3500
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,11-09-2025,3000,3000,3000
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,11-09-2025,9000,9000,9000
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ),Onion Green,Onion Green,Local,11-09-2025,5000,5000,5000
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ),Rose(Local),Rose (Local),Local,11-09-2025,28000,28000,28000
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ),Tapioca,Tapioca,Local,11-09-2025,2400,2400,2400
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Apple,American,Local,11-09-2025,20000,20000,20000
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Brinjal,Round,Local,11-09-2025,3000,3500,3500
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Capsicum,Capsicum,Local,11-09-2025,4500,4500,4500
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Coconut,Coconut,Local,11-09-2025,2000,2500,2500
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Colacasia,Colacasia,Local,11-09-2025,2000,2800,2800
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Kakada,Kakada,Local,11-09-2025,40000,40000,40000
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Knool Khol,Knool Khol,Local,11-09-2025,2500,2500,2500
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Mashrooms,Mashrooms,Local,11-09-2025,20000,20000,20000
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Mousambi(Sweet Lime),Mousambi,Local,11-09-2025,7000,8000,8000
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Papaya,Papaya,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Tapioca,Tapioca,Local,11-09-2025,3000,3000,3000
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Apple,American,Local,11-09-2025,18000,20000,20000
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Banana,Besrai,Local,11-09-2025,5000,6000,6000
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,11-09-2025,5000,5000,5000
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,11-09-2025,2500,2500,2500
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Capsicum,Capsicum,Local,11-09-2025,5500,5500,5500
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Coconut,Coconut,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,11-09-2025,4600,8500,8500
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,11-09-2025,6000,6000,6000
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Mashrooms,Mashrooms,Local,11-09-2025,3000,3000,3000
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Mousambi(Sweet Lime),Mousambi,Local,11-09-2025,7000,8000,8000
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,11-09-2025,3000,3000,3000
Tamil Nadu,Vellore,Thirupathur,Brinjal,Round,Local,11-09-2025,2000,2000,2000
Tamil Nadu,Vellore,Thirupathur,Carrot,Pusakesar,Local,11-09-2025,5500,5500,5500
Tamil Nadu,Vellore,Thirupathur,Cucumbar(Kheera),Cucumbar,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Vellore,Thirupathur,Indian Beans (Seam),Indian Beans (Seam),Local,11-09-2025,7000,7000,7000
Tamil Nadu,Vellore,Thirupathur,Knool Khol,Knool Khol,Local,11-09-2025,3500,3500,3500
Tamil Nadu,Vellore,Thirupathur,Lemon,Lemon,Local,11-09-2025,6000,6000,6000
Tamil Nadu,Vellore,Thirupathur,Onion,Bellary,Local,11-09-2025,3000,3000,3000
Tamil Nadu,Vellore,Thirupathur,Potato,(Red Nanital),Local,11-09-2025,3500,3500,3500
Tamil Nadu,Vellore,Thirupathur,Tomato,Deshi,Local,11-09-2025,2000,2200,2200
Tamil Nadu,Vellore,Vellore,Amaranthus,Amaranthus,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Vellore,Vellore,Amla(Nelli Kai),Amla,Local,11-09-2025,7000,8000,8000
Tamil Nadu,Vellore,Vellore,Banana - Green,Banana - Green,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Vellore,Vellore,Capsicum,Capsicum,Local,11-09-2025,6000,6000,6000
Tamil Nadu,Vellore,Vellore,Coconut,Coconut,Local,11-09-2025,2500,3500,3500
Tamil Nadu,Vellore,Vellore,Custard Apple (Sharifa),Custard Apple(Sharifa),Local,11-09-2025,3000,3000,3000
Tamil Nadu,Vellore,Vellore,Guava,Guava Alahabad,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Vellore,Vellore,Indian Beans (Seam),Indian Beans (Seam),Local,11-09-2025,5000,5000,5000
Tamil Nadu,Vellore,Vellore,Onion,Bellary,Local,11-09-2025,2500,2500,2500
Tamil Nadu,Vellore,Vellore,Raddish,Raddish,Local,11-09-2025,2000,2000,2000
Tamil Nadu,Vellore,Vellore,Sweet Potato,Hosur Red,Local,11-09-2025,3000,3400,3400
Tamil Nadu,Vellore,Vellore,Tapioca,Tapioca,Local,11-09-2025,3500,3500,3500
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Elephant Yam (Suran),Elephant Yam (Suran),Local,11-09-2025,8000,8000,8000
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Knool Khol,Knool Khol,Local,11-09-2025,5000,5000,5000
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Onion,Bellary,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,11-09-2025,5000,5000,5000
Tamil Nadu,Villupuram,Sangarapuram,Paddy(Dhan)(Common),Other,Local,11-09-2025,1345,2026,1742
Tamil Nadu,Villupuram,Tindivanam,Amla(Nelli Kai),Amla,Local,11-09-2025,8000,8000,8000
Tamil Nadu,Villupuram,Tindivanam,Banana - Green,Banana - Green,Local,11-09-2025,5000,5000,5000
Tamil Nadu,Villupuram,Tindivanam,Beans,Beans (Whole),Local,11-09-2025,5000,5000,5000
Tamil Nadu,Villupuram,Tindivanam,Chow Chow,Chow Chow,Local,11-09-2025,3600,3600,3600
Tamil Nadu,Villupuram,Tindivanam,Colacasia,Colacasia,Local,11-09-2025,4000,4000,4000
Tamil Nadu,Villupuram,Tindivanam,Jasmine,Jasmine,Local,11-09-2025,40000,40000,40000
Tamil Nadu,Villupuram,Tindivanam,Lemon,Lemon,Local,11-09-2025,8000,8000,8000
Tamil Nadu,Villupuram,Tindivanam,Mango (Raw-Ripe),Mango - Raw-Ripe,Local,11-09-2025,7000,8000,8000
Tamil Nadu,Villupuram,Tindivanam,Onion,Bellary,Local,11-09-2025,2400,2800,2800
Tamil Nadu,Villupuram,Tindivanam,Rose(Local),Rose (Local),Local,11-09-2025,20000,20000,20000
Tamil Nadu,Villupuram,Ulundurpettai,Mango (Raw-Ripe),Mango - Raw-Ripe,Local,11-09-2025,5000,5000,5000
Tamil Nadu,Villupuram,Ulundurpettai,Ridgeguard(Tori),Ridgeguard(Tori),Local,11-09-2025,4000,4000,4000
Tamil Nadu,Villupuram,Ulundurpettai,Tomato,Deshi,Local,11-09-2025,2500,2500,2500
Tamil Nadu,Virudhunagar,Aruppukottai(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,11-09-2025,4000,4500,4500
Tamil Nadu,Virudhunagar,Aruppukottai(Uzhavar Sandhai ),Elephant Yam (Suran),Elephant Yam (Suran),Local,11-09-2025,5000,6000,6000
Tamil Nadu,Virudhunagar,Aruppukottai(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,11-09-2025,5000,6000,6000
Tamil Nadu,Virudhunagar,Aruppukottai(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,11-09-2025,9500,10000,10000
Tamil Nadu,Virudhunagar,Aruppukottai(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,11-09-2025,3500,4000,4000
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ),Ashgourd,Gouard,Local,11-09-2025,2700,3000,3000
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ),Chikoos(Sapota),Sapota,Local,11-09-2025,4700,5000,5000
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,11-09-2025,9500,10000,10000
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ),Lemon,Lemon,Local,11-09-2025,8500,9000,9000
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,11-09-2025,5000,6000,6000
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ),Cabbage,Cabbage,Local,11-09-2025,2700,3200,3200
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ),Onion,Bellary,Local,11-09-2025,3000,3500,3500
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ),Turnip,Turnip,Local,11-09-2025,9000,10000,10000
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,11-09-2025,5000,6000,6000
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ),Brinjal,Round,Local,11-09-2025,5000,6000,6000
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ),Coconut,Coconut,Local,11-09-2025,6000,7000,7000
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,11-09-2025,4000,5000,5000
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,11-09-2025,5000,6000,6000
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ),Yam (Ratalu),Yam (Ratalu),Local,11-09-2025,7000,8000,8000
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Ashgourd,Gouard,Local,11-09-2025,2800,3000,3000
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Beans,Beans (Whole),Local,11-09-2025,5800,6000,6000
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Beetroot,Beetroot,Local,11-09-2025,2200,2500,2500
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Carrot,Pusakesar,Local,11-09-2025,5800,6000,6000
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,11-09-2025,2800,3000,3000
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,11-09-2025,3800,4000,4000
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Drumstick,Drumstick,Local,11-09-2025,7800,8000,8000
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,11-09-2025,8800,9000,9000
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,11-09-2025,4800,5000,5000
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,11-09-2025,3800,4000,4000
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,11-09-2025,5800,6000,6000
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Yam (Ratalu),Yam (Ratalu),Local,11-09-2025,5800,6000,6000
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,11-09-2025,3500,4000,4000
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,11-09-2025,5000,6000,6000
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,11-09-2025,1700,2000,2000
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,11-09-2025,3500,4000,4000
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,11-09-2025,8000,10000,10000
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,11-09-2025,4000,5000,5000
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Raddish,Raddish,Local,11-09-2025,3000,3500,3500
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Yam (Ratalu),Yam (Ratalu),Local,11-09-2025,8000,10000,10000
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Beans,Beans (Whole),Local,11-09-2025,5500,7000,7000
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Beetroot,Beetroot,Local,11-09-2025,2200,2600,2600
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,11-09-2025,3200,4000,4000
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Coconut,Coconut,Local,11-09-2025,5500,7000,7000
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,11-09-2025,5500,7000,7000
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Lime,Lime,Local,11-09-2025,16000,20000,20000
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Papaya,Papaya,Local,11-09-2025,2500,3000,3000
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,11-09-2025,4000,5000,5000
